"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","stpl_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version","Suggested Citation"
MD,24,510,Baltimore city,270302,24510270302,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,14.4,13.5,15.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270401,24510270401,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,14,13,15,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270402,24510270402,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.1,12.1,14.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270501,24510270501,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.6,12.8,14.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270502,24510270502,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,12.6,11.7,13.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270600,24510270600,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.7,12.9,14.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270701,24510270701,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,18.4,16.2,20.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270702,24510270702,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.5,13.9,17.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270703,24510270703,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,12.8,11.5,14.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270801,24510270801,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,14.8,13.7,15.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270802,24510270802,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.3,14.1,16.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270803,24510270803,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.2,11.7,14.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270804,24510270804,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.6,12.5,14.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270805,24510270805,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.5,12.3,14.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270901,24510270901,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.9,12.5,15.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270902,24510270902,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,14,12.4,15.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,270903,24510270903,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.4,13.1,17.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271001,24510271001,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.7,14.6,16.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271002,24510271002,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,16.6,13.9,19.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271101,24510271101,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.6,12.4,14.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271102,24510271102,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.5,13,18,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271200,24510271200,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,9.3,8.3,10.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271300,24510271300,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,8.2,7.5,8.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271400,24510271400,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,9.1,8.1,10.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271501,24510271501,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,9.3,8.4,10.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271503,24510271503,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,8,7.2,8.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271600,24510271600,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,19.4,17.8,21,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271700,24510271700,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.3,13.4,17.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271801,24510271801,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,16.6,15.2,18,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271802,24510271802,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,20,18.1,21.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,271900,24510271900,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13,12.2,13.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,272003,24510272003,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,11.8,10.5,13.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,272004,24510272004,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,11.9,10.7,13.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,272005,24510272005,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,12.8,11.7,13.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,272006,24510272006,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.3,12.4,14.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,272007,24510272007,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,14.7,13.9,15.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280101,24510280101,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,16,14.7,17.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280102,24510280102,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,12.8,11.7,13.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280200,24510280200,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.6,11.9,15.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280301,24510280301,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.9,14.1,17.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280302,24510280302,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15,13.7,16.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280401,24510280401,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13.4,12.3,14.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280402,24510280402,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,13,12,14,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280403,24510280403,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,15.2,14,16.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280404,24510280404,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,17,15.5,18.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,280500,24510280500,2404000,Baltimore,Frequent mental distress,7,total population,1,-999,-999,24.1,22.4,25.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800401,24033800401,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,11,10.3,11.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800402,24033800402,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.3,9.4,11.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800403,24033800403,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10,9.2,10.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800409,24033800409,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.2,9.6,10.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800410,24033800410,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,11.8,10.8,12.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800504,24033800504,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,9.7,8.9,10.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800505,24033800505,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10,9.1,10.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800507,24033800507,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10,9.5,10.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800509,24033800509,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,9.7,8.9,10.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800511,24033800511,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.7,9.9,11.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800513,24033800513,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,9.9,9.3,10.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800514,24033800514,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,9.1,7.9,10.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800515,24033800515,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.6,9.6,11.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800516,24033800516,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.5,9.6,11.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800517,24033800517,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,9.3,8.5,10.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800518,24033800518,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,8.8,8.4,9.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800519,24033800519,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,11.2,10,12.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,033,Prince George's County,800520,24033800520,2408775,Bowie,Frequent mental distress,7,total population,1,-999,-999,10.1,9,11.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750100,24021750100,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,12.4,11,13.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750200,24021750200,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.8,9.3,12.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750300,24021750300,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,15,13.9,16.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750503,24021750503,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,14.7,13.6,15.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750504,24021750504,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,13,11.8,14.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750505,24021750505,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,16.2,14.8,17.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750506,24021750506,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,11.9,10.9,12.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750600,24021750600,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,11,9.8,12.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750701,24021750701,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,12.5,11.4,13.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750702,24021750702,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,13.6,12.3,14.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750801,24021750801,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,12.2,11,13.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750802,24021750802,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,9.9,9.2,10.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,750803,24021750803,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.9,9.7,12.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751003,24021751003,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,12.7,12,13.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751201,24021751201,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.4,9.7,11.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751202,24021751202,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.4,9.5,11.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751203,24021751203,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.2,8.6,11.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751301,24021751301,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,9.8,8.8,10.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,751701,24021751701,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,11.5,10.7,12.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,765100,24021765100,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,13.3,12,14.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,772200,24021772200,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,14.6,13.3,15.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,021,Frederick County,775600,24021775600,2430325,Frederick,Frequent mental distress,7,total population,1,-999,-999,10.3,9.2,11.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700610,24031700610,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,9.1,8.1,10.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700704,24031700704,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,11.2,10.5,11.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700706,24031700706,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,11.5,10.8,12.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700713,24031700713,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,14.3,13.3,15.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700716,24031700716,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,11.1,10.4,11.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700717,24031700717,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,12.3,11.7,12.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700718,24031700718,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,8.4,7.7,9.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700719,24031700719,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,13.8,12.5,15.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700720,24031700720,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,12.7,11.7,13.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700721,24031700721,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,14.2,13.4,15,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700722,24031700722,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,12.4,11.4,13.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700723,24031700723,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,9.1,8,10.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700724,24031700724,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,15.5,14.2,16.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700813,24031700813,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,11.5,10.7,12.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700816,24031700816,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,10.7,9.7,11.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700817,24031700817,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,10,9.3,10.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700820,24031700820,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,12.1,11.2,13,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700822,24031700822,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,12.2,11.3,13.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700823,24031700823,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,9.5,8.6,10.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700824,24031700824,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,8.8,7.9,9.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700826,24031700826,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,8.3,7.3,9.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700828,24031700828,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,8.3,7.3,9.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700829,24031700829,2431175,Gaithersburg,Frequent mental distress,7,total population,1,-999,-999,8.9,7.9,9.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700718,24031700718,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,8.4,7.7,9.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700901,24031700901,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9.5,8.7,10.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700902,24031700902,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,11.5,10.8,12.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700903,24031700903,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,13.2,12.6,13.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700904,24031700904,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,10.6,9.7,11.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700905,24031700905,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,7.5,6.8,8.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701001,24031701001,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9,8.2,9.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701002,24031701002,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,7.8,7.2,8.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701004,24031701004,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9.2,8.5,9.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701005,24031701005,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9,8.1,9.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701006,24031701006,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,6.9,6.4,7.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701007,24031701007,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,8.7,8.1,9.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701101,24031701101,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,11.1,10.1,12.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701102,24031701102,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,12.6,11.4,13.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701210,24031701210,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,7.6,6.8,8.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701211,24031701211,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9.3,8.7,9.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701218,24031701218,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,9.2,8.2,10.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701219,24031701219,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,11.2,10.4,12,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701220,24031701220,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,7.2,6.7,7.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701221,24031701221,2467675,Rockville,Frequent mental distress,7,total population,1,-999,-999,8.1,7.2,9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010100,24510010100,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,6.8,5.8,7.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010200,24510010200,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,6.1,5.4,6.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010300,24510010300,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,5.4,4.6,6.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010400,24510010400,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,6.5,5.6,7.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010500,24510010500,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,7.2,5.7,8.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020100,24510020100,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,7.2,6.2,8.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020200,24510020200,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,6.9,6,7.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020300,24510020300,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,6.6,5.8,7.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,030100,24510030100,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,18.2,16.8,19.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,030200,24510030200,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,9.2,8.4,10,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,040100,24510040100,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,5.6,5.1,6.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,040200,24510040200,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,7.4,6.4,8.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060100,24510060100,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,13.3,12.5,14.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060200,24510060200,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,10.6,9.7,11.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060300,24510060300,2404000,Baltimore,Frequent physical distress,8,total population,1,-999,-999,9.7,9,10.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
